,ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal,Color,BCPY,Score
3884,ABTA ADNK1 ADNUC ALATA_L AST CS CYTK1 GLUR MALS MCITS ORNCD ORNDC TALA URIDK2r,14,0.25436935,0.75178943,0.435303349243924,1.10034944364145,#1f9e89,0.1912321886459705,0.31326776894494723
594,ABTA ACOAD5f ALATA_L AST CS GLUR GPDDA4 KAT8 MALS MCITS ORNCD P5CD PDHcr PGI PMANM PPCSCT PYK SERAT SUCOAS TALA TPI,21,0.20366039,0.93865191,0.653972576601665,1.0285149188274,#6ece58,0.1911662140648449,0.42256939533325494
591,ABTA ACONTa ALATA_L AST CS GLUR GPDDA4 KAT8 MALS MICITDr ORNCD P5CD PDHcr PGI PMANM PPCSCT PYK SERAT SUCOAS TALA TPI,21,0.20366039,0.93865191,0.653972576601665,1.0285149188274,#6ece58,0.1911662140648449,0.42256939533325494
592,ABTA ACONTa ALATA_L AST CS GLUR GPDDA4 KAT8 MALS MCITS ORNCD P5CD PDHcr PGI PMANM PPCSCT PYK SERAT SUCOAS TALA TPI,21,0.20366039,0.93865191,0.653972576601665,1.0285149188274,#6ece58,0.1911662140648449,0.42256939533325494
593,ABTA ACOAD5f ALATA_L AST CS GLUR GPDDA4 KAT8 MALS MICITDr ORNCD P5CD PDHcr PGI PMANM PPCSCT PYK SERAT SUCOAS TALA TPI,21,0.20366039,0.93865191,0.653972576601665,1.0285149188274,#6ece58,0.1911662140648449,0.42256939533325494
2961,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS NDPK3 ORNCD SERAT TALA,13,0.23729919,0.80544144,0.598057372214376,1.0452671177244,#35b779,0.19113060130443357,0.3945939867594048
2960,ABTA ADNK1 ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS NDPK3 ORNCD SERAT TALA,14,0.23729752,0.80544242,0.598057619818361,1.04526841988145,#35b779,0.1911294887687984,0.39459355429357973
1702,ABTA ACOAD5f ACONTa ALATA_L AST CS GLUR GPDDA4 GUAD HEPCT MALS MCITS ORNCD PDHcr PGI PMANM PPKr PYK SERAT TALA TPI,21,0.21670378,0.88191276,0.655365125610638,1.02754992067736,#6ece58,0.19111382872223281,0.4232394771664354
1701,ABTA ACOAD5f ACONTa ALATA_L AST CS GLUR GPDDA4 GUAD HEPCT MALS MICITDr ORNCD PDHcr PGI PMANM PPKr PYK SERAT TALA TPI,21,0.21670378,0.88191276,0.655365125610638,1.02754992067736,#6ece58,0.19111382872223281,0.4232394771664354
1659,3HBCD ABTA ACOAD5f ALATA_L ALATRS AST CS ECOAH8 FALDH2 GAPD GART GLUR HACD6i ICL MALS MCITS ORNCD P5CD PGI PMANM PPCSCT PYK SERAT SUCOAS TALA,25,0.2137165,0.89378006,0.655635666876446,1.02773361555637,#6ece58,0.19101554619299,0.423325606534718
2947,ABTA ALATA_L APATr AST CBMKr CS GAPD GLUR GLYCK MALS MCITS ORNCD SERAT,13,0.23693147,0.8056577,0.626391082619797,1.03612791890456,#6ece58,0.19088566317781902,0.408638372898808
2946,ABTA ALATA_L APATr AST CS GLUR GLYCK MALS MCITS ORNCD PC SERAT TPI,13,0.23689166,0.80568111,0.634589752969775,1.03344867638707,#6ece58,0.1908591355785426,0.41272444427415883
2944,ABTA ALATA_L APATr AST CS FALDM GLUR GLYCK MALS MICITDr ORNCD SERAT TPI,13,0.23689019,0.80568197,0.632074126834885,1.03428126594463,#6ece58,0.19085815495287428,0.4114661408938796
2945,ABTA ALATA_L APATr AST CS FALDM GLUR GLYCK MALS MCITS ORNCD SERAT TPI,13,0.23689019,0.80568197,0.632074126834885,1.03428126594463,#6ece58,0.19085815495287428,0.4114661408938796
1632,ABTA ACOAD5f ACONTa AST CS GPDDA4 HEPCT MALS MICITDr ORNCD P5CD PDHcr PGI PMANM PPCSCT PYK SERAT SUCOAS TALA TPI,20,0.21138424,0.90216832,0.643321706481051,1.03226139938697,#6ece58,0.19070416467527682,0.41701293557816393
1633,ABTA ACOAD5f ACONTa AST CS GPDDA4 HEPCT MALS MCITS ORNCD P5CD PDHcr PGI PMANM PPCSCT PYK SERAT SUCOAS TALA TPI,20,0.21138424,0.90216832,0.643321706481051,1.03226139938697,#6ece58,0.19070416467527682,0.41701293557816393
2938,ABTA ALATA_L APATr AST CS G3PD2 GAPD GLUR MALS MCITS ORNCD SERAT,12,0.23649246,0.80591589,0.605124577756094,1.04357269148203,#35b779,0.19059303137918937,0.39785880456764167
2937,ABTA ALATA_L APATr AST CS G3PD2 GAPD GLUR MALS MICITDr ORNCD SERAT,12,0.23649246,0.80591589,0.605124577756094,1.04357269148203,#35b779,0.19059303137918937,0.39785880456764167
2939,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MICITDr ORNCD PGK SERAT,12,0.23649246,0.80591589,0.605124577756094,1.04357269148203,#35b779,0.19059303137918937,0.39785880456764167
2940,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS ORNCD PGK SERAT,12,0.23649246,0.80591589,0.605124577756094,1.04357269148203,#35b779,0.19059303137918937,0.39785880456764167
2936,ABTA ADNK1 ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS ORNCD PGK SERAT,13,0.23649078,0.80591687,0.605124859413124,1.04357400222935,#35b779,0.1905919092014586,0.3978583843072913
2932,ABTA ADPT ALATA_L APATr AST CS G3PD2 GLUR MALS MICITDr ORNCD PGK SERAT,13,0.23648737,0.80591888,0.605125423822845,1.04357665953101,#35b779,0.1905896363645456,0.3978575300936953
2933,ABTA ADPT ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS ORNCD PGK SERAT,13,0.23648737,0.80591888,0.605125423822845,1.04357665953101,#35b779,0.1905896363645456,0.3978575300936953
2912,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS ORNCD PGK SERAT TALA,13,0.23630022,0.80602895,0.605155551696059,1.04372293825023,#35b779,0.19046481821136899,0.39781018495371395
2911,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MICITDr ORNCD PGK SERAT TALA,13,0.23630022,0.80602895,0.605155551696059,1.04372293825023,#35b779,0.19046481821136899,0.39781018495371395
2910,ABTA ADNK1 ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS ORNCD PGK SERAT TALA,14,0.23629855,0.80602993,0.605155808192644,1.04372424904824,#35b779,0.1904637037156015,0.39780975595412277
2909,ABTA ADPT ALATA_L APATr AST CS G3PD2 GLUR MALS MICITDr ORNCD PGK SERAT TALA,14,0.23629514,0.80603193,0.605156373508147,1.04372691203586,#35b779,0.1904614277438202,0.3978089006259836
2908,ABTA ADPT ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS ORNCD PGK SERAT TALA,14,0.23629514,0.80603193,0.605156373508147,1.04372691203586,#35b779,0.1904614277438202,0.3978089006259836
2903,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS NDPK3 ORNCD PGK SERAT,13,0.23583012,0.80630542,0.605231214740509,1.044091150995,#35b779,0.19015110395525042,0.3976911593478797
2902,ABTA ADNK1 ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS NDPK3 ORNCD PGK SERAT,14,0.23582846,0.80630639,0.605231489023844,1.04409245249388,#35b779,0.1901499942418594,0.39769074163285173
2895,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS NDPK3 ORNCD PGK SERAT TALA,14,0.23563896,0.80641784,0.605261965169087,1.04424120041309,#35b779,0.1900234611430464,0.3976427131560667
2894,ABTA ADNK1 ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS NDPK3 ORNCD PGK SERAT TALA,15,0.2356373,0.80641882,0.605262239891562,1.04424250061714,#35b779,0.190022353413986,0.397642296652774
1699,ABTA ACOAD5f ACONTa ALATA_L AST CS GLUR GPDDA4 HEPCT KAT8 MALS MCITS ORNCD PDHcr PGI PMANM PPKr PYK SERAT SUCOAS TALA TPI,22,0.21517488,0.88235786,0.655405593812809,1.02913927454554,#6ece58,0.18986124664255682,0.4226334202276829
1700,ABTA ACONTa ALATA_L AST CS GLUR GUAD HEPCT KAT8 MALS MICITDr ORNCD P5CD PDHcr PGI PMANM PPKr PYK SERAT SUCOAS TALA TPI,22,0.21517488,0.88235786,0.655405593812809,1.02913927454554,#6ece58,0.18986124664255682,0.4226334202276829
1697,ABTA ACONTa ALATA_L AST CS GLUR GUAD HEPCT KAT8 MALS MCITS ORNCD P5CD PDHcr PGI PMANM PPKr PYK SERAT SUCOAS TALA TPI,22,0.21517488,0.88235786,0.655405593812809,1.02913927454554,#6ece58,0.18986124664255682,0.4226334202276829
1698,ABTA ACOAD5f ACONTa ALATA_L AST CS GLUR GPDDA4 HEPCT KAT8 MALS MICITDr ORNCD PDHcr PGI PMANM PPKr PYK SERAT SUCOAS TALA TPI,22,0.21517488,0.88235786,0.655405593812809,1.02913927454554,#6ece58,0.18986124664255682,0.4226334202276829
2876,ABTA ALATA_L APATr AST CS GLUR GLYCK MALS MCITS ORNCD PDHcr PGK SERAT,13,0.23524601,0.80664894,0.625317513355487,1.03790349322313,#6ece58,0.1897609446057294,0.40753922898060824
2875,ABTA ALATA_L APATr AST CS GLUR GLYCK MALS MICITDr ORNCD PDHcr PGK SERAT,13,0.23524601,0.80664894,0.625317513355487,1.03790349322313,#6ece58,0.1897609446057294,0.40753922898060824
2877,ABTA ALATA_L APATr AST CS GAPD GLUR GLYCK MALS MICITDr ORNCD PDHcr SERAT,13,0.23524601,0.80664894,0.625317513355487,1.03790349322313,#6ece58,0.1897609446057294,0.40753922898060824
2878,ABTA ALATA_L APATr AST CS GAPD GLUR GLYCK MALS MCITS ORNCD PDHcr SERAT,13,0.23524601,0.80664894,0.625317513355487,1.03790349322313,#6ece58,0.1897609446057294,0.40753922898060824
2874,ABTA ADPT ALATA_L APATr AST CS GLUR GLYCK MALS MCITS ORNCD PDHcr PGK SERAT,14,0.23524097,0.8066519,0.62531926305184,1.03790718112286,#6ece58,0.18975757540834298,0.4075384192300915
2873,ABTA ADPT ALATA_L APATr AST CS GLUR GLYCK MALS MICITDr ORNCD PDHcr PGK SERAT,14,0.23524097,0.8066519,0.62531926305184,1.03790718112286,#6ece58,0.18975757540834298,0.4075384192300915
3873,ABTA ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD SERAT,10,0.25163104,0.75386937,0.560475567720103,1.0586317159696,#35b779,0.18969693359724477,0.37508625065867385
3872,ABTA ADNK1 ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD,10,0.25162922,0.75387075,0.435983070646565,1.10189988322757,#1f9e89,0.189695908803315,0.31283948972494
3871,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD,11,0.2516274,0.75387213,0.435983521667354,1.10190092637697,#1f9e89,0.189694884004362,0.312839202835858
3870,ABTA ADPT ALATA_L AST CBMKr GLUR ICDHyr ICL MALS MCITS ORNCD PYK,12,0.25162551,0.75387356,0.386094120584197,1.11974308114163,#26828e,0.1896938190105156,0.2878939697973563
3869,ABTA ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD URIDK2r,10,0.25161628,0.75388057,0.435986256533162,1.10190730542041,#1f9e89,0.1896886245876796,0.3128374405604208
3868,ABTA ADNK1 ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD URIDK2r,11,0.25161446,0.75388196,0.435986707600191,1.10190834599647,#1f9e89,0.18968760226914158,0.3128371549346663
3867,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD URIDK2r,12,0.25161264,0.75388334,0.435987158673745,1.10190938926192,#1f9e89,0.1896865774294176,0.3128368680515813
3866,ABTA ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC,10,0.25145022,0.75400671,0.436027417275674,1.1020024997171,#1f9e89,0.1895951531109762,0.31281128519332513
3865,ABTA ADNK1 ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC,11,0.2514484,0.75400809,0.436027868938518,1.10200354427293,#1f9e89,0.18959412781755602,0.31281099837803705
3864,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC,12,0.25144658,0.75400947,0.4360283206079,1.10200458884305,#1f9e89,0.18959310251911257,0.31281071156350626
3863,ABTA ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC URIDK2r,11,0.25143548,0.75401791,0.436031064510068,1.10201095746925,#1f9e89,0.18958685512944679,0.3128089598197574
3862,ABTA ADNK1 ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC URIDK2r,12,0.25143366,0.75401929,0.436031516225791,1.10201200214088,#1f9e89,0.1895858297953014,0.3128086730105462
3861,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC URIDK2r,13,0.25143185,0.75402067,0.436031990378307,1.10201303021992,#1f9e89,0.1895848119963395,0.3128084011873232
3860,ABTA ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD SERAT TALA,11,0.25135272,0.75408077,0.56054281011958,1.05880046776845,#35b779,0.18954025263919436,0.37504153137938717
3859,ABTA ADNK1 ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD TALA,11,0.2513509,0.75408215,0.436052029254719,1.10205950449428,#1f9e89,0.189539227076435,0.312795628165577
3858,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD TALA,12,0.25134909,0.75408353,0.43605246392577,1.10206054733242,#1f9e89,0.18953820904948768,0.31279533648762886
3857,ABTA ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD TALA URIDK2r,11,0.25133799,0.75409196,0.43605520995851,1.10206692330469,#1f9e89,0.1895319575015604,0.3127935837300352
3856,ABTA ADNK1 ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD TALA URIDK2r,12,0.25133618,0.75409334,0.436055684462141,1.10206795212838,#1f9e89,0.1895309394390412,0.3127933119505911
3855,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD TALA URIDK2r,13,0.25133436,0.75409471,0.436056136534615,1.10206900025415,#1f9e89,0.18952991131723557,0.3127930239259253
2869,ABTA ALATA_L APATr AST CS GLUR GLYCK MALS MCITS ORNCD PGK PPKr SERAT,13,0.23489172,0.8068573,0.626511270810227,1.03780862107763,#6ece58,0.189524098991556,0.40801768490089146
3848,ABTA ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC TALA,11,0.25117229,0.75421782,0.436096274792096,1.10216214648216,#1f9e89,0.18943861700820783,0.31276744590015193
3847,ABTA ADNK1 ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC TALA,12,0.25117048,0.75421919,0.43609671009109,1.10216319339219,#1f9e89,0.1894375959775112,0.3127671530343006
3846,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC TALA,13,0.25116867,0.75422057,0.436097185210241,1.10216422351917,#1f9e89,0.1894365774535419,0.31276688133189146
3845,ABTA ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC TALA URIDK2r,12,0.25115759,0.75422899,0.436099900464883,1.10217060580197,#1f9e89,0.1894303354365341,0.31276511795070855
3844,ABTA ADNK1 ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC TALA URIDK2r,13,0.25115577,0.75423036,0.436100353179224,1.10217165532933,#1f9e89,0.18942930682317718,0.3127648300012006
3843,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS GLUR MALS MCITS ORNCD ORNDC TALA URIDK2r,14,0.25115396,0.75423174,0.436100788536243,1.10217269969478,#1f9e89,0.18942828825869043,0.3127645383974667
3842,ABTA ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD,10,0.25099863,0.75434972,0.43613927295141,1.10226210739785,#1f9e89,0.1893407462608836,0.3127400096061468
3841,ABTA ADNK1 ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD,11,0.25099682,0.7543511,0.43613970886165,1.10226315299263,#1f9e89,0.189339727263502,0.312739718062576
3840,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD,12,0.25099501,0.75435247,0.436140144778177,1.10226420127499,#1f9e89,0.18933870575117473,0.31273942526467585
3839,ABTA ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD URIDK2r,11,0.25098395,0.75436088,0.436142908739782,1.10227056126009,#1f9e89,0.189332473387876,0.312737691063829
3838,ABTA ADNK1 ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD URIDK2r,12,0.25098214,0.75436225,0.436143344701739,1.10227160964305,#1f9e89,0.18933145184021502,0.312737398270977
3837,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD URIDK2r,13,0.25098033,0.75436363,0.436143780669983,1.10227265536684,#1f9e89,0.18933043279739786,0.31273710673369043
2862,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS ORNCD PPKr SERAT,12,0.23449681,0.80708955,0.598510998934271,1.04745795679494,#35b779,0.18925992485933552,0.39388546189680324
3836,ABTA ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC,11,0.25081871,0.75448638,0.436183807818803,1.10236583435965,#1f9e89,0.1892393005441698,0.3127115541814864
3835,ABTA ADNK1 ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC,12,0.25081691,0.75448775,0.436184266842295,1.10236686738418,#1f9e89,0.1892382860878525,0.31271127646507374
3834,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC,13,0.2508151,0.75448913,0.436184703393057,1.10236791439993,#1f9e89,0.189237266589863,0.31271098499146
3833,ABTA ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC URIDK2r,12,0.25080405,0.75449752,0.436187453910732,1.10237428579387,#1f9e89,0.189231033730956,0.312709243820844
3832,ABTA ADNK1 ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC URIDK2r,13,0.25080224,0.75449889,0.436187890506879,1.102375335583,#1f9e89,0.18923001168951362,0.3127089510981963
3831,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC URIDK2r,14,0.25080044,0.75450026,0.436188349589817,1.10237636873507,#1f9e89,0.18922899718811442,0.3127086733889657
3830,ABTA ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD TALA,11,0.2507217,0.75456007,0.436207835221283,1.10242182294676,#1f9e89,0.189184583502519,0.312696209361901
3829,ABTA ADNK1 ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD TALA,12,0.2507199,0.75456144,0.436208294594885,1.10242285672246,#1f9e89,0.189183568780656,0.31269593168777055
3828,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD TALA,13,0.25071809,0.75456281,0.436208731488023,1.10242390716909,#1f9e89,0.1891825465082329,0.31269563899812797
3827,ABTA ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD TALA URIDK2r,12,0.25070705,0.7545712,0.436211466729795,1.1024302806685,#1f9e89,0.18917631956696,0.3126938931483775
3826,ABTA ADNK1 ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD TALA URIDK2r,13,0.25070525,0.75457257,0.436211926156313,1.10243131455762,#1f9e89,0.1891753048049925,0.3126936154806528
3825,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD TALA URIDK2r,14,0.25070344,0.75457394,0.4362123631012,1.10243236511869,#1f9e89,0.1891742824923536,0.3126933227967768
2855,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS ORNCD PPKr SERAT TALA,13,0.2342475,0.80723617,0.598551318583976,1.04765475976194,#35b779,0.189093054732075,0.3938221866580255
3824,ABTA ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC TALA,12,0.25054218,0.75469643,0.436252251018172,1.10252557431076,#1f9e89,0.1890832888104174,0.3126677699142947
3823,ABTA ADNK1 ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC TALA,13,0.25054038,0.7546978,0.436252711040033,1.10252660947607,#1f9e89,0.189082273597164,0.3126674923185985
3822,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC TALA,14,0.25053858,0.75469917,0.436253171068504,1.10252764465527,#1f9e89,0.1890812583789786,0.31266721472374126
3821,ABTA ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC TALA URIDK2r,13,0.25052755,0.75470754,0.436255892814982,1.10253402952042,#1f9e89,0.189075030962727,0.31266546188885447
3820,ABTA ADNK1 ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC TALA URIDK2r,14,0.25052575,0.75470891,0.436256352889873,1.1025350647989,#1f9e89,0.18907401570943247,0.31266518429965273
3819,ABTA ADNK1 ADNUC ALATA_L AST CBMKr CS CYTK1 GLUR MALS MCITS ORNCD ORNDC TALA URIDK2r,15,0.25052395,0.75471028,0.436256773055031,1.10253611424475,#1f9e89,0.18907300045120598,0.3126648867531185
733,ABTA AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS,15,0.20639016,0.91563383,0.658158121491839,1.02975057214405,#6ece58,0.1889778126751128,0.42356796708347594
732,ABTA ADNK1 AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS,16,0.20638888,0.91563401,0.658158036421342,1.02975205931209,#6ece58,0.1889766778138088,0.42356735711757537
3818,ABTA ALATA_L AST CS GLUR MALS MCITS ORNCD PPKr SERAT,10,0.25034371,0.75484718,0.560786368469174,1.05941569033422,#35b779,0.18897124352423778,0.37487880599670587
3303,ABTA ALATA_L APATr AST CS GAPD GLUR GLYCK MALS MCITS P5CD PC PGMT SERAT,14,0.23965792,0.78827996,0.622860241797976,1.03939106293756,#6ece58,0.1889175355912832,0.40588888869462963
3302,ABTA ALATA_L APATr AST CS FALDM GAPD GLUR GLYCK MALS MCITS P5CD SERAT,13,0.23965641,0.78828094,0.620917128817877,1.04003615907871,#6ece58,0.1889165801518254,0.40491685448485115
3300,ABTA ADPT ALATA_L APATr AST CS GLUR GLYCK HACD7i HPYRRy MALS MICITDr P5CD PGK SERAT,15,0.23965269,0.78828337,0.62113419215115,1.0399671835663,#6ece58,0.1889142301027653,0.40502421112695763
3301,ABTA ADPT ALATA_L APATr AST CS GLUR GLYCK HACD7i HPYRRy MALS MCITS P5CD PGK SERAT,15,0.23965269,0.78828337,0.62113419215115,1.0399671835663,#6ece58,0.1889142301027653,0.40502421112695763
3299,ABTA ALATA_L APATr AST CS GAPD GLUR GLYCK MALS MCITS P5CD SERAT URIDK2r,13,0.23964397,0.78828908,0.621133467284823,1.03997439988195,#6ece58,0.1889087246388476,0.40502109596183533
3298,ABTA ALATA_L APATr AST CS FALDM GAPD GLUR GLYCK MALS MCITS P5CD SERAT SUCOAS URIDK2r,15,0.23964246,0.78829007,0.621133583756401,1.03997556898195,#6ece58,0.18890777156837218,0.4050206776623866
3817,ABTA ALATA_L AST CS GLUR MALS MCITS ORNCD PPKr SERAT TALA,11,0.25006823,0.75505643,0.560852812050535,1.05958459080462,#35b779,0.1888156250002189,0.37483421852537696
2849,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MICITDr ORNCD PDHcr SERAT,12,0.23368494,0.80756702,0.597335198408592,1.04853699194163,#35b779,0.1887162506146788,0.39302572451163537
2850,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS ORNCD PDHcr SERAT,12,0.23368494,0.80756702,0.597335198408592,1.04853699194163,#35b779,0.1887162506146788,0.39302572451163537
2847,ABTA ADPT ALATA_L APATr AST CS G3PD2 GLUR MALS MICITDr ORNCD PDHcr SERAT,13,0.23368002,0.80756992,0.597336006732625,1.04854088463715,#35b779,0.1887129550569984,0.3930244808948117
2848,ABTA ADPT ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS ORNCD PDHcr SERAT,13,0.23368002,0.80756992,0.597336006732625,1.04854088463715,#35b779,0.1887129550569984,0.3930244808948117
3296,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MICITDr P5CD PYK SERAT,12,0.23919613,0.78858193,0.600803324033712,1.0470974016258,#35b779,0.1886257458439309,0.3947145349388214
3297,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS P5CD PYK SERAT,12,0.23919613,0.78858193,0.600803324033712,1.0470974016258,#35b779,0.1886257458439309,0.3947145349388214
3295,ABTA ADPT ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS P5CD PYK SERAT,13,0.23919098,0.7885853,0.60080409386675,1.04710125006489,#35b779,0.188622490720594,0.394713292293672
3294,ABTA ADPT ALATA_L APATr AST CS G3PD2 GLUR MALS MICITDr P5CD PYK SERAT,13,0.23919098,0.7885853,0.60080409386675,1.04710125006489,#35b779,0.188622490720594,0.394713292293672
731,ABTA AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS NDPK3 ORNCD PC PGK PPCSCT SERAT SUCOAS,16,0.20588552,0.91570563,0.658115636301183,1.03034012806569,#6ece58,0.1885305297994776,0.4233230830503303
730,ABTA ADNK1 AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS NDPK3 ORNCD PC PGK PPCSCT SERAT SUCOAS,17,0.20588425,0.91570581,0.65811551879272,1.03034161675635,#6ece58,0.18852940391249248,0.42332246135260626
3293,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS P5CD PYK SERAT TALA,13,0.23893673,0.78875156,0.600841486363356,1.04729164500461,#35b779,0.1884617185287988,0.3946516024460774
3292,ABTA ALATA_L APATr AST CS G3PD2 GLUR MALS MICITDr P5CD PYK SERAT TALA,13,0.23893673,0.78875156,0.600841486363356,1.04729164500461,#35b779,0.1884617185287988,0.3946516024460774
3290,ABTA ADPT ALATA_L APATr AST CS G3PD2 GLUR MALS MICITDr P5CD PYK SERAT TALA,14,0.23893159,0.78875492,0.600842232707697,1.04729550096128,#35b779,0.1884584671559228,0.3946503499318099
3291,ABTA ADPT ALATA_L APATr AST CS G3PD2 GLUR MALS MCITS P5CD PYK SERAT TALA,14,0.23893159,0.78875492,0.600842232707697,1.04729550096128,#35b779,0.1884584671559228,0.3946503499318099
