ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
ABTA ADNK1 AKGDa ALATA_L APATr AST CS GLUR GLYCK MALS MCITS ORNCD PGI TALA TPI URIDK2r,16,0.15792335,0.92610175,1,0.992783402269869
ABTA AKGDa ALATA_L APATr AST CS GLUR GLYCK MALS MCITS ORNCD PGI TALA TPI URIDK2r,15,0.15792435,0.92610163,1,0.992781934236596
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CS GLUR GLYCK MALS MCITS ORNCD PGI TALA TPI,16,0.15793047,0.92610089,1,0.992772951424257
ABTA ADNK1 AKGDa ALATA_L APATr AST CS GLUR GLYCK MALS MCITS ORNCD PGI TALA TPI,15,0.15793147,0.92610078,1,0.992771480786612
ABTA AKGDa ALATA_L APATr AST CS GLUR GLYCK MALS MCITS ORNCD PGI TALA TPI,14,0.15793247,0.92610066,1,0.992770012782588
ACONTa ADPT ALATA_L CS ECOAH7 GLUCYS GLUR ICL INSH MALS MICITDr P5CD PDHcr PGI PGLCNDH PPCSCT SUCOAS TALA,18,0.21139821,0.92449649,0.501428843697399,1.07472980134725
ACONTa ADPT ALATA_L CS ECOAH7 GLUCYS GLUR HEPCT INSH MALS MICITDr P5CD PDHcr PGI PGLCNDH PPCSCT SUCOAS TALA,18,0.21139821,0.92449649,0.501428843697399,1.07472980134725
ABTA ALATA_L CS GLUR MALS MCITS PDHcr PGI PPCSCT PROD2 PYK SERAT SUCOAS TALA,14,0.21140211,0.92449611,0.603295634088042,1.03985672835215
ABTA AKGDa ALATA_L APATr AST CS ECOAH8 FALDH2 GART GLUR GLYCK GPDDA4 HACD6i HEPCT MALS MCITS OIVD2 ORNCD P5CD PGI PGK PMANM PYK SERAT SUCOAS TALA,26,0.18589826,0.92275407,0.933973507874684,0.970906281676398
ABTA AKGDa ALATA_L APATr AST CS ECOAH8 FALDH2 GAPD GART GLUR GLYCK GPDDA4 HACD6i HEPCT MALS MCITS OIVD2 ORNCD P5CD PGI PMANM PYK SERAT SUCOAS TALA,26,0.18589826,0.92275407,0.933973507874684,0.970906281676398
ABTA AKGDa ALATA_L ALATRS APATr AST CS ECOAH8 FALDH2 GART GLUR GLYCK GPDDA4 HACD6i MALS MCITS OIVD2 ORNCD P5CD PGI PGK PMANM PYK SERAT SUCOAS TALA,26,0.18589826,0.92275407,0.933973507874684,0.970906281676398
ABTA AKGDa ALATA_L ALATRS APATr AST CS ECOAH8 FALDH2 GAPD GART GLUR GLYCK GPDDA4 HACD6i MALS MCITS OIVD2 ORNCD P5CD PGI PMANM PYK SERAT SUCOAS TALA,26,0.18589826,0.92275407,0.933973507874684,0.970906281676398
ABTA ACOAD5f AKGDa ALATA_L APATr AST CAT CS ECOAH25 ECOAH8 FALDH2 G3PD2 GAPD GART GLUR GLYCK GPDDA4 HEPCT ICL INSH MALS MCITS ORNCD P5CD PGI PMANM PPCSCT PROD2 SERAT SUCOAS,30,0.16065525,0.92214121,0.974606183115709,0.996221194575809
ABTA AKGDa ALATA_L APATr AST CS ECOAH8 GLUR HEPCT INSH MALS MCITS OIVD2 ORNCD PGI PGK PMANM PYK SERAT SUCOAS TALA,21,0.20158164,0.92087728,0.658637612036493,1.03396820416332
ABTA AKGDa ALATA_L APATr AST CS ECOAH8 GAPD GLUR HEPCT INSH MALS MCITS OIVD2 ORNCD PGI PMANM PYK SERAT SUCOAS TALA,21,0.20158164,0.92087728,0.658637612036493,1.03396820416332
ABTA AKGDa ALATA_L ALATRS APATr AST CS ECOAH8 GLUR INSH MALS MCITS OIVD2 ORNCD PGI PGK PMANM PYK SERAT SUCOAS TALA,21,0.20158164,0.92087728,0.658637612036493,1.03396820416332
ABTA AKGDa ALATA_L ALATRS APATr AST CS ECOAH8 GAPD GLUR INSH MALS MCITS OIVD2 ORNCD PGI PMANM PYK SERAT SUCOAS TALA,21,0.20158164,0.92087728,0.658637612036493,1.03396820416332
ABTA AKGDa ALATA_L APATr AST CS G3PD2 GLUR GLYCK GPDDA4 KAT8 MALS MCITS ORNCD P5CD PGK PMANM PPCSCT PPKr SERAT SUCOAS TALA,22,0.19066568,0.91787118,0.742680067015731,1.02166197003412
ABTA AKGDa ALATA_L APATr AST CS G3PD2 GLUR GLYCK GPDDA4 KAT8 MALS MAN6PI MCITS ORNCD P5CD PGK PPCSCT PPKr SERAT SUCOAS TALA,22,0.19066568,0.91787118,0.742680067015731,1.02166197003412
ABTA AKGDa ALATA_L APATr AST CS ECOAH8 G3PD2 GLUR GLYCK GPDDA4 MALS MCITS ORNCD P5CD PGK PMANM PPCSCT PPKr SERAT SUCOAS TALA,22,0.19066568,0.91787118,0.742680067015731,1.02166197003412
ABTA AKGDa ALATA_L APATr AST CS ECOAH8 G3PD2 GLUR GLYCK GPDDA4 MALS MAN6PI MCITS ORNCD P5CD PGK PPCSCT PPKr SERAT SUCOAS TALA,22,0.19066568,0.91787118,0.742680067015731,1.02166197003412
ABTA ADNK1 AKGDa ALATA_L APATr CS G3PD2 GLUR GLYCK MALS MCITS NDPK3 ORNCD PC PGK PPCSCT SERAT SUCOAS TALA,19,0.19623717,0.91707844,0.719201311351973,1.02214790402952
ABTA AKGDa ALATA_L APATr CS G3PD2 GLUR GLYCK MALS MCITS NDPK3 ORNCD PC PGK PPCSCT SERAT SUCOAS TALA,18,0.19623842,0.91707827,0.71920121452262,1.02214642585569
ABTA ADNK1 AKGDa ALATA_L APATr CS G3PD2 GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS TALA,18,0.19673231,0.91700799,0.719154266017615,1.02156642499481
ABTA AKGDa ALATA_L APATr CS G3PD2 GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS TALA,17,0.19673356,0.91700781,0.71915411890071,1.02156496778979
ABTA AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS ORNCD PGK PPCSCT PPKr SERAT SUCOAS TALA,16,0.19733943,0.91692161,0.692516138310524,1.02924476127185
3HBCD ABTA ACOAD5f ADNK1 AKGDa ALATA_L APATr AST CS ECOAH8 FACOAE80 G3PD2 GLUR GLYCK HCO3E HEPCT HPYRRy MALS MCITS NDPK3 ORNCD PC PGK PMANM PPCSCT SERAT SUCOAS,27,0.19946086,0.91661976,0.698764960704571,1.02474158778387
3HBCD ABTA ACOAD5f ADNK1 AKGDa ALATA_L APATr AST CS ECOAH8 FACOAE80 G3PD2 GLUR GLYCK HCO3E HEPCT HPYRRy MALS MAN1PT2 MCITS NDPK3 ORNCD PC PGK PPCSCT SERAT SUCOAS,27,0.19946086,0.91661976,0.698764960704571,1.02474158778387
ABTA AKGDa ALATA_L APATr CS G3PD2 GLUR GLYCK MALS MCITS NDPK3 ORNCD PC PGK PPCSCT SERAT SUCOAS,17,0.19946209,0.91661959,0.678028090450672,1.03135426002434
ABTA ADNK1 AKGDa ALATA_L APATr CS G3PD2 GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS,17,0.19995001,0.91655016,0.678068033104875,1.03076791534237
ABTA AKGDa ALATA_L APATr CS G3PD2 GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS,16,0.19995125,0.91654999,0.67806812910647,1.03076642658896
ABTA AKGDa ALATA_L APATr AST CS GLUR GLYCK GPDDA4 MALS MCITS ORNCD PGK PPCSCT PPKr SERAT SUCOAS,17,0.20044624,0.91647956,0.676648661506447,1.03064110714753
ABTA ADNK1 AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS NDPK3 ORNCD PC PGK PPCSCT SERAT SUCOAS TALA,18,0.20284718,0.91613794,0.693184346955181,1.02253691357838
ABTA AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS NDPK3 ORNCD PC PGK PPCSCT SERAT SUCOAS TALA,17,0.20284846,0.91613776,0.693184212490447,1.02253546137235
ABTA ADNK1 AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS TALA,17,0.2033587,0.91606516,0.693132971444054,1.02195660742851
ABTA AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS TALA,16,0.20336,0.91606497,0.693132867820614,1.02195512674472
ABTA ADNK1 AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS NDPK3 ORNCD PC PGK PPCSCT SERAT SUCOAS,17,0.20588425,0.91570581,0.65811551879272,1.03034161675635
ABTA AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS NDPK3 ORNCD PC PGK PPCSCT SERAT SUCOAS,16,0.20588552,0.91570563,0.658115636301183,1.03034012806569
ABTA ADNK1 AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS,16,0.20638888,0.91563401,0.658158036421342,1.02975205931209
ABTA AKGDa ALATA_L APATr CS GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS,15,0.20639016,0.91563383,0.658158121491839,1.02975057214405
ADPT ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,26,0.21250756,0.91361795,0.33893147142624,1.13423841190488
ACOAD8f ADPT ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,26,0.21250756,0.91361795,0.33893147142624,1.13423841190488
ALATA_L APATr CBMKr CS CYTK1 ECOAH28 GART GLUR IMPD KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,25,0.2125115,0.91361736,0.338931257837811,1.13423454188434
ACOAD8f ALATA_L APATr CBMKr CS CYTK1 ECOAH28 GART GLUR IMPD MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,25,0.2125115,0.91361736,0.338931257837811,1.13423454188434
ACOAD24f ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,25,0.2125115,0.91361736,0.338931257837811,1.13423454188434
ACOAD24f ACOAD8f ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,25,0.2125115,0.91361736,0.338931257837811,1.13423454188434
ADPT ALATA_L CBMKr CS CYTK1 GLUR IMPD MALS MICITDr ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,18,0.21252425,0.91361548,0.318289230523105,1.14180096116886
ALATA_L APATr CBMKr CS CYTK1 ECOAH28 GART GLUR IMPD KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,24,0.21252819,0.9136149,0.338930379071125,1.13421813040058
ACOAD8f ALATA_L APATr CBMKr CS CYTK1 ECOAH28 GART GLUR IMPD MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,24,0.21252819,0.9136149,0.338930379071125,1.13421813040058
ACOAD24f ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,24,0.21252819,0.9136149,0.338930379071125,1.13421813040058
ACOAD24f ACOAD8f ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,24,0.21252819,0.9136149,0.338930379071125,1.13421813040058
ADPT ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,25,0.21252861,0.91361484,0.338930320957729,1.13421773016212
ACOAD8f ADPT ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,25,0.21252861,0.91361484,0.338930320957729,1.13421773016212
ALATA_L CBMKr CS CYTK1 GLUR IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,17,0.21253255,0.91361426,0.318288751534765,1.14179287080013
ADPT ALATA_L CBMKr CS CYTK1 GLUR IMPD MALS MICITDr ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,17,0.2125453,0.91361237,0.338929442335351,1.13420132214946
ALATA_L CBMKr CS CYTK1 GLUR IMPD MALS MICITDr ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,16,0.21254925,0.91361179,0.318287832114204,1.14177658067248
ADPT ALATA_L CBMKr CS GLUR IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,18,0.21263936,0.91359848,0.318282889865733,1.14168869143733
ALATA_L CBMKr CS GLUR IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,17,0.2126433,0.9135979,0.318282682783798,1.14168484554029
ADPT ALATA_L CBMKr CS GLUR IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,17,0.21266044,0.91359537,0.338923308914437,1.13408817651522
ALATA_L CBMKr CS GLUR IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,16,0.21266438,0.91359479,0.318281510048838,1.14166429556228
ADPT ALATA_L CBMKr CS CYTK1 GLUR IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,18,0.2126718,0.91359369,0.318281126129557,1.14165705315991
ALATA_L APATr CBMKr CS CYTK1 ECOAH28 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,24,0.21267574,0.91359311,0.338922483589337,1.13407314973388
ACOAD8f ALATA_L APATr CBMKr CS CYTK1 ECOAH28 GART GLUR IMPD KAT21 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,24,0.21267574,0.91359311,0.338922483589337,1.13407314973388
ACOAD24f ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,24,0.21267574,0.91359311,0.338922483589337,1.13407314973388
ACOAD24f ACOAD8f ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD KAT21 MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,24,0.21267574,0.91359311,0.338922483589337,1.13407314973388
ADPT ALATA_L CBMKr CS CYTK1 GLUR IMPD MALS MICITDr ORNCD PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,17,0.21268851,0.91359122,0.318280192945073,1.1416407675498
ALATA_L CBMKr CS CYTK1 ECOAH28 GART GLUR IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,22,0.21269246,0.91359064,0.338921605401527,1.13405672080181
ACOAD24f ALATA_L CBMKr CS CYTK1 GART GLUR IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,22,0.21269246,0.91359064,0.338921605401527,1.13405672080181
ADPT ALATA_L APATr CBMKr CS CYTK1 GLUR IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,22,0.21269288,0.91359058,0.338921594366488,1.13405630361608
ALATA_L CBMKr CS CYTK1 GLUR IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr TALA UPPN,16,0.21269683,0.91359,0.318279731766571,1.14163265574982
ADPT ALATA_L CBMKr CS CYTK1 GLUR IMPD MALS MICITDr ORNCD PDHbr PDHcr PGI PPKr TALA UPPN,16,0.2127096,0.91358811,0.318279005743041,1.14162021660101
ALATA_L CBMKr CS CYTK1 GLUR IMPD MALS MICITDr ORNCD PDHbr PDHcr PGI PPKr TALA UPPN,15,0.21271355,0.91358753,0.318278783838641,1.14161636703044
ADPT ALATA_L CBMKr CS GLUR IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,17,0.2128038,0.9135742,0.318273874808627,1.14152838817688
ALATA_L CBMKr CS GLUR IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,16,0.21280775,0.91357362,0.318273606106921,1.14152455740135
ADPT ALATA_L CBMKr CS ECOAH28 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,23,0.21282491,0.91357108,0.338914556571409,1.13392665031624
ACOAD8f ADPT ALATA_L CBMKr CS ECOAH28 GART GLUR IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,23,0.21282491,0.91357108,0.338914556571409,1.13392665031624
ACOAD24f ADPT ALATA_L CBMKr CS GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,23,0.21282491,0.91357108,0.338914556571409,1.13392665031624
ACOAD24f ACOAD8f ADPT ALATA_L CBMKr CS GART GLUR IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,23,0.21282491,0.91357108,0.338914556571409,1.13392665031624
ALATA_L APATr CBMKr CS GLUR IMPD MALS MCCC MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,18,0.21282887,0.9135705,0.338914358752175,1.13392275674375
ADPT ALATA_L APATr CBMKr CS CYTK1 ECOAH28 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA URIDK2r,24,0.21270244,0.91355859,0.338917879832502,1.13405519308933
ACOAD8f ADPT ALATA_L APATr CBMKr CS CYTK1 ECOAH28 GART GLUR IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA URIDK2r,24,0.21270244,0.91355859,0.338917879832502,1.13405519308933
ACOAD24f ADPT ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA URIDK2r,24,0.21270244,0.91355859,0.338917879832502,1.13405519308933
ACOAD24f ACOAD8f ADPT ALATA_L APATr CBMKr CS CYTK1 GART GLUR IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA URIDK2r,24,0.21270244,0.91355859,0.338917879832502,1.13405519308933
ADPT CBMKr CS CYTK1 IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,17,0.21292572,0.91355619,0.316364504955061,1.14211063744943
CBMKr CS CYTK1 IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,16,0.21292967,0.91355561,0.316364224863543,1.14210681535407
ADPT APATr CBMKr CS CYTK1 ECOAH28 GART GLUR HIUHY IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,26,0.21294247,0.91355372,0.337063104415009,1.13448726435923
ACOAD8f ADPT APATr CBMKr CS CYTK1 ECOAH28 GART GLUR HIUHY IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,26,0.21294247,0.91355372,0.337063104415009,1.13448726435923
ACOAD24f ADPT APATr CBMKr CS CYTK1 GART GLUR HIUHY IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,26,0.21294247,0.91355372,0.337063104415009,1.13448726435923
ACOAD24f ACOAD8f ADPT APATr CBMKr CS CYTK1 GART GLUR HIUHY IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,26,0.21294247,0.91355372,0.337063104415009,1.13448726435923
CBMKr CS CYTK1 ECOAH28 IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,21,0.21294643,0.91355314,0.337062847214673,1.13448339690435
ACOAD8f CBMKr CS CYTK1 ECOAH28 IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,21,0.21294643,0.91355314,0.337062847214673,1.13448339690435
ACOAD24f CBMKr CS CYTK1 IMPD KAT21 KAT8 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,21,0.21294643,0.91355314,0.337062847214673,1.13448339690435
ACOAD24f ACOAD8f CBMKr CS CYTK1 IMPD KAT21 MALS MCCC MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,21,0.21294643,0.91355314,0.337062847214673,1.13448339690435
ADPT CBMKr CS CYTK1 ECOAH28 IMPD KAT21 MALS MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,20,0.21294685,0.91355307,0.337062792898791,1.13448299860255
ACOAD24f ADPT CBMKr CS CYTK1 IMPD KAT21 MALS MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,20,0.21294685,0.91355307,0.337062792898791,1.13448299860255
CBMKr CS CYTK1 IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,15,0.21295081,0.91355249,0.316362872721639,1.14208631053814
ADPT APATr CBMKr CS CYTK1 IMPD KAT21 KAT8 MALS MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,20,0.21296361,0.9135506,0.337061763744519,1.1344666128204
ACOAD8f ADPT APATr CBMKr CS CYTK1 IMPD KAT21 MALS MICITDr NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,20,0.21296361,0.9135506,0.337061763744519,1.1344666128204
CBMKr CS CYTK1 ECOAH28 IMPD KAT8 MALS MICITDr ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,16,0.21296757,0.91355001,0.337061506594642,1.13446274802292
ACOAD8f CBMKr CS CYTK1 ECOAH28 IMPD MALS MICITDr ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,16,0.21296757,0.91355001,0.337061506594642,1.13446274802292
ACOAD24f CBMKr CS CYTK1 IMPD KAT8 MALS MICITDr ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,16,0.21296757,0.91355001,0.337061506594642,1.13446274802292
ACOAD24f ACOAD8f CBMKr CS CYTK1 IMPD MALS MICITDr ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,16,0.21296757,0.91355001,0.337061506594642,1.13446274802292
ADPT CBMKr CS GLUR IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,17,0.21305804,0.91353665,0.337055902701442,1.13437434404824
ACOAD7f AGMT APATr CBMKr CS GART GLYCK HIUHY IMPD MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,23,0.213062,0.91353607,0.337055645774469,1.13437047842152
ADPT APATr CBMKr CS ECOAH28 GART IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,23,0.2130792,0.91353353,0.316424878636676,1.14193593999582
ACOAD8f ADPT APATr CBMKr CS ECOAH28 GART IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,23,0.2130792,0.91353353,0.316424878636676,1.14193593999582
ACOAD24f ADPT APATr CBMKr CS GART IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,23,0.2130792,0.91353353,0.316424878636676,1.14193593999582
ACOAD24f ACOAD8f ADPT APATr CBMKr CS GART IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD ORNDC PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,23,0.2130792,0.91353353,0.316424878636676,1.14193593999582
CBMKr CS IMPD MALS MICITDr NDPK3 ORNCD ORNDC PDHbr PDHcr PGI PPKr TALA UPPN,14,0.21308316,0.91353294,0.316354375446657,1.14195799550108
ADPT CBMKr CS CYTK1 IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,16,0.2130906,0.91353185,0.316353888909224,1.14195078570005
CBMKr CS CYTK1 IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,15,0.21309457,0.91353126,0.316353673394869,1.14194692430643
ADPT CBMKr CS CYTK1 IMPD MALS MICITDr ORNCD PDHbr PDHcr PGI PPKr TALA UPPN URIDK2r,15,0.21310739,0.91352937,0.316352849143336,1.14193449924812
APATr CBMKr CS CYTK1 IMPD KAT21 KAT8 MALS MCCC MICITDr ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,19,0.21311135,0.91352878,0.337052578382146,1.1343222751741
ACOAD8f APATr CBMKr CS CYTK1 IMPD KAT21 MALS MCCC MICITDr ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN URIDK2r,19,0.21311135,0.91352878,0.337052578382146,1.1343222751741
ADPT CBMKr CS CYTK1 IMPD MALS MICITDr NDPK3 ORNCD PDHbr PDHcr PGI PPKr TALA UPPN,15,0.21311177,0.91352872,0.316352541204083,1.14193026503155
ALATA_L APATr CBMKr CS CYTK1 ECOAH28 GART IMPD KAT21 KAT8 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,23,0.21311574,0.91352813,0.337052298436521,1.13431799062784
ACOAD8f ALATA_L APATr CBMKr CS CYTK1 ECOAH28 GART IMPD KAT21 MALS MCCC MICITDr NDPK3 NTD2 ORNCD PDHbr PDHcr PGI PPKr R15BPK TALA UPPN,23,0.21311574,0.91352813,0.337052298436521,1.13431799062784
